run_id,dataset,task,method,adaptive,total_evals,fold,seed,best_val,n_evals,duration_sec,rmse,mae,r2,sens_learning_rate,sens_feature_fraction,sens_bagging_fraction,sens_num_leaves,sens_min_data_in_leaf,sens_extra_trees,sens_min_data_per_group,sens_cat_l2,sens_cat_smooth,sens_max_cat_to_onehot,sens_lambda_l1,sens_lambda_l2,param_learning_rate,param_feature_fraction,param_bagging_fraction,param_num_leaves,param_min_data_in_leaf,param_extra_trees,param_min_data_per_group,param_cat_l2,param_cat_smooth,param_max_cat_to_onehot,param_lambda_l1,param_lambda_l2,param_bagging_freq,param_feature_pre_filter,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200,auc,accuracy,logloss
20260327_001755,diamonds,regression,A-HDMR-600,True,600,2,42,0.1318002147318028,1003,4835.73,515.1577741472527,265.93576255740004,0.9831142447161122,4.311283030999895e-06,1.0262710906475418e-06,1.9908445488975046e-06,0.9931492897647572,3.056116377898867e-06,4.969347987894835e-07,8.539182707131867e-09,0.00011742860489214446,0.0066929007679599585,1.5965187086046498e-05,9.947439462481592e-07,1.2530942328347506e-05,0.07363865709364376,0.9136385653691409,1.0,46,2,False,64,2.0,5.5555896703151015,100,0.12475833186189311,0.11580574721124988,1,False,0.13553237186025197,0.1336559925917003,0.1336559925917003,0.13330836621835276,0.13330836621835276,0.13299472655884084,,,
20260327_001755,diamonds,regression,A-HDMR-600,True,600,3,42,0.13741761570307187,1003,5139.97,530.2148477031343,279.5682929729551,0.9824004083963992,4.275129872384022e-07,1.0562591333825332e-06,8.782521079109167e-06,0.9999291760034618,1.7828752848976636e-09,2.1942416289787494e-05,5.584946903021699e-07,3.6535405127114232e-06,3.305023265093884e-05,1.3031394925698355e-06,9.744966907539716e-09,3.8351860006453524e-08,0.07729269776270656,0.7370371052076818,1.0,9,8,False,3,0.8703210412637693,0.014450221884695769,43,0.3671600244787199,0.25686837078980135,1,False,0.14063129140597663,0.14014113527940997,0.1395332202675834,0.1395332202675834,0.13822559629104456,0.13822559629104456,,,
20260327_001755,diamonds,regression,A-HDMR-600,True,600,4,42,0.13516283930589404,602,4232.35,510.0936455126388,255.9030982449441,0.9837291968027924,7.070645440372768e-06,1.2747302921717248e-05,2.5767655496645132e-05,0.9909290875097427,1.049194178602366e-05,0.0015663284701386013,1.562581054079909e-06,2.5135729789129338e-06,0.007331586184155874,5.4718184954170056e-05,1.6309261111172647e-05,4.181669021973286e-05,0.050070893311791737,1.0,1.0,200,1,False,2,0.005000000000000002,38.917901948932695,100,0.0001,2.0,1,False,0.13579968394578884,0.13579968394578884,0.13527805984841118,0.13527805984841118,0.13527805984841118,0.13527805984841118,,,
20260327_001755,diamonds,regression,A-HDMR-600,True,600,5,42,0.12954100986591108,1003,6179.68,544.0089239403833,282.67364184565724,0.9817853873057165,1.2191844485292225e-07,2.7540266506075256e-07,1.5665736899418675e-07,0.9994264876210138,2.9613395793144208e-06,0.00015269371857503422,5.117649996644765e-07,0.0003972434950138512,1.559965758019224e-08,7.421748143307526e-06,8.234928485852291e-06,3.875806052752918e-06,0.023387994645642857,0.9155957680232018,0.9725558848039135,69,5,False,28,0.06218373926358667,0.023122728315811834,21,0.0001,0.2215990119175029,1,False,0.13108866427463553,0.13051801269946334,0.13051801269946334,0.13033256428888823,0.13033256428888823,0.13033256428888823,,,
20260327_001755,diamonds,regression,A-HDMR-600,True,600,6,42,0.12523786185641902,602,4820.09,547.1701660218065,271.9047213071594,0.9812652239190219,3.3212230021781676e-07,1.9124036211129387e-06,2.8472013148478112e-08,0.9972752127851489,1.3963979677838866e-07,0.00021239323335664055,8.130967497922842e-05,0.0023897572829963804,2.682188367328149e-07,2.1961511552514983e-05,4.941050705199283e-06,1.1743604693189033e-05,0.03524061250482357,0.7385960584347144,0.7,200,4,False,2,0.1829798448461694,0.009032035426766581,100,1.0,1.4850824225846357,1,False,0.12744718196721627,0.12744718196721627,0.1258485710741636,0.12523786185641902,0.12523786185641902,0.12523786185641902,,,
20260327_001755,diamonds,regression,A-HDMR-600,True,600,7,42,0.13005493211140823,602,4852.84,517.4658700472852,261.44034664534087,0.9829999886793529,3.320301278596161e-06,3.7554770709895534e-06,1.0468723743811618e-05,0.9928677606145774,2.8915769792104918e-05,0.001475345441541949,4.207354871615146e-05,8.032170837922072e-07,0.005498793784889838,2.3855675797065848e-05,4.294280542629334e-05,1.9646400818639764e-06,0.045636688830100205,1.0,1.0,200,3,False,2,2.0,14.129259555598022,8,1.0,2.0,1,False,0.13005493211140823,0.13005493211140823,0.13005493211140823,0.13005493211140823,0.13005493211140823,0.13005493211140823,,,
20260327_001755,diamonds,regression,A-HDMR-600,True,600,8,42,0.13177782614993605,1003,4423.26,528.8280026873398,271.3390010839557,0.982507524267556,6.546278976769343e-08,0.00021352740825865852,1.5194942697812099e-05,0.9987840781838421,2.815349938322279e-08,0.0009457831548757556,1.3305077484532142e-05,1.848136469438065e-05,4.261273551297925e-07,6.434202418814603e-07,4.142864610914513e-08,8.425275614371872e-06,0.10000000000000002,0.9168910371030167,1.0,46,1,False,14,2.0,0.019290557044572557,8,0.008273295017043788,1.981293236016547,1,False,0.13534324242353693,0.13320397609483578,0.13320397609483578,0.1328356703338727,0.13281759153634587,0.13237871178727073,,,
20260327_001755,physiochemical_protein,regression,HDMR-200,False,200,1,42,0.5588916009739999,201,4437.24,3.345061746447311,2.185282953248374,0.700743193291966,0.053898277051525736,0.017645496161673536,0.003460678320114974,0.6813608809532917,0.011213467408992423,0.18933794671115153,0.01189701604214444,0.007347793230239545,0.014418031334758124,0.002314355859366187,0.0026280047852028626,0.004478052141538947,0.0710541310600683,0.8677451626363506,1.0,200,3,False,100,2.0,0.0010000000000000002,8,0.2611823756121098,2.0,1,False,0.5851750580876339,0.5608646571211707,0.5608646571211707,0.5608646571211707,0.5588916009739999,0.5588916009739999,,,
20260327_001755,physiochemical_protein,regression,HDMR-200,False,200,2,42,0.5671284469149677,201,4494.46,3.433051665786307,2.2322918025430574,0.6882183842493401,0.06858234361181302,0.017095391230936282,2.5538338633205e-05,0.7337072890894155,0.008828415788222499,0.15279309886804127,0.0027750005195713683,0.0031088410041008267,0.004261796263688912,0.0013110075429901334,0.006147078812699684,0.0013641989298872038,0.07741356108179538,0.9086013351592422,0.7,200,1,False,8,0.714886433008337,12.693349440884683,100,0.0807929184088375,0.0001,1,False,0.5811382162107201,0.5708867055764091,0.5671284469149677,0.5671284469149677,0.5671284469149677,0.5671284469149677,,,
20260327_001755,physiochemical_protein,regression,HDMR-200,False,200,3,42,0.5579066573207803,201,4512.02,3.3342458867659857,2.2272950366152764,0.6954118308786199,0.057741984032838575,0.012514935489271746,0.0006698275505051674,0.6942545314639426,0.011597094158124871,0.19232718637675247,0.017283294731501912,0.001702139048913551,0.005781184708955426,0.0003534477141631988,0.003928435458987394,0.0018459392660431305,0.10000000000000002,0.8730414607206283,0.7151512980433415,200,1,False,100,2.0,5.8396314906037885,100,0.0001,1.0365018290935726,1,False,0.5706009274152645,0.5634657704236699,0.5615418266061262,0.5585330425388579,0.5579066573207803,0.5579066573207803,,,
20260327_001755,physiochemical_protein,regression,HDMR-200,False,200,4,42,0.544875202858849,201,4307.66,3.41629175497106,2.2173897741756554,0.6847738420744869,0.06393761886989999,0.027437550014553006,0.0013690917774255632,0.7029177644313351,0.006244469321193808,0.1786345671605604,0.002305641797801777,0.008325981003696033,0.0028408361200933344,0.0014084172354229235,0.003331051349414943,0.0012470109186033178,0.05571676532327246,1.0,1.0,200,4,False,2,2.0,0.0012886691027401062,34,0.388865123855132,2.0,1,False,0.5646139618970731,0.5646139618970731,0.544875202858849,0.544875202858849,0.544875202858849,0.544875202858849,,,
20260327_001755,physiochemical_protein,regression,HDMR-200,False,200,5,42,0.5510577977516408,201,4372.66,3.469043658488499,2.2644980465641913,0.6829963972739295,0.07044010456750413,0.01619234418550415,0.00549190005227794,0.7209546287522204,0.001882660998639695,0.1653855632526037,0.000580364103196907,0.0007444995135118245,0.012923868547067178,0.0009470548306100051,0.0031943861709082173,0.001262625025955814,0.04837325839510594,1.0,1.0,200,2,False,2,0.2237388947322971,100.00000000000004,50,0.2779297997228269,1.3294473397585445,1,False,0.560117707937602,0.560117707937602,0.560117707937602,0.5510577977516408,0.5510577977516408,0.5510577977516408,,,
20260327_001755,physiochemical_protein,regression,HDMR-200,False,200,6,42,0.5512556382581348,201,4255.23,3.4786740097432336,2.319092870217954,0.6764120841298658,0.07398342982128345,0.01623733257627979,0.0007076459448957271,0.688060578801315,0.001920082111895078,0.2031731389192104,0.002363705680709103,0.0024473542451947006,0.006280549432538619,0.0010453750656536347,0.0005980428818923898,0.0031827645191322778,0.05984666718467224,0.8321713219825463,0.7,200,3,False,2,0.20326241864417083,0.0010000000000000002,8,0.0001,2.0,1,False,0.5688464925962343,0.5618263813796033,0.5559562677616905,0.5517878740149523,0.5517878740149523,0.5512556382581348,,,
20260327_001755,physiochemical_protein,regression,HDMR-200,False,200,7,42,0.5405174687133077,201,4112.61,3.4244933769637504,2.255184769707379,0.6923869581780675,0.0779192445839321,0.03300703543094366,0.0007153692953306784,0.6795970305509746,0.0012255255073476674,0.1819271558183376,0.0017188957246060488,0.0030000567109006566,0.00475358904984344,0.001032802217600218,0.0105948198455416,0.004508475264641723,0.10000000000000002,1.0,1.0,200,1,False,100,2.0,100.00000000000004,77,0.0001,0.3031814850842194,1,False,0.5405174687133077,0.5405174687133077,0.5405174687133077,0.5405174687133077,0.5405174687133077,0.5405174687133077,,,
20260327_001755,physiochemical_protein,regression,HDMR-200,False,200,8,42,0.5596651658373365,201,4151.78,3.3463450832430053,2.2152339730971766,0.6989101718653282,0.06600759121147845,0.012206328228840555,0.0014699045569046667,0.7082049058374305,0.005632196077148549,0.18503774040753557,0.004227533718644272,0.007035504092155343,0.0030785216834105277,0.0015943472017764092,0.002897327850393861,0.00260809913428131,0.10000000000000002,1.0,1.0,200,7,False,100,2.0,0.0010000000000000002,100,0.44270629967274694,0.0001,1,False,0.573270418607052,0.5602108865429475,0.5602108865429475,0.5596651658373365,0.5596651658373365,0.5596651658373365,,,
20260327_001755,physiochemical_protein,regression,A-HDMR-200,True,200,1,42,0.5567494551870412,302,5764.12,3.353114055577233,2.2459011725781717,0.6993007035251382,0.010107078782348405,1.5040771990104307e-05,8.351975706387105e-06,0.42463933169814205,9.367040851176631e-07,0.5645616158496494,1.5108385040298115e-06,0.00017958021816234757,6.147429716029187e-05,0.00031724302965765853,8.103598771713036e-05,2.679984687710717e-05,0.04126479693675693,0.6937212875325831,0.8210918614483764,200,5,False,61,0.010326476015745371,8.350911256242144,100,0.8898839148117871,2.0,1,False,0.5688718957041297,0.5649141240837484,0.5649141240837484,0.5567494551870412,0.5567494551870412,0.5567494551870412,,,
20260327_001755,physiochemical_protein,regression,A-HDMR-200,True,200,2,42,0.567879790350713,402,6546.89,3.459455685849925,2.261570500033972,0.683404040272541,0.009917510297655748,7.073416388361885e-05,2.0968226772557492e-05,0.9838402493050369,6.013255049868273e-05,0.005755636484606557,2.061073420733703e-05,1.176061636266984e-05,4.521664482212706e-06,7.165089894718746e-05,5.137644929451925e-05,0.0001748486082520522,0.05714053790935661,0.9922915663839651,0.9685245001694023,145,1,False,100,0.011076864357081797,0.0010000000000000002,8,0.41356496199639525,0.22563526947035353,1,False,0.581359375223049,0.5700593296138199,0.5700593296138199,0.567879790350713,0.567879790350713,0.567879790350713,,,
20260327_001755,physiochemical_protein,regression,A-HDMR-200,True,200,3,42,0.5549426801565188,402,7354.65,3.2686484354280956,2.155531420023007,0.7072787803937659,0.016285311673729017,4.358838257000059e-06,1.0424912373892396e-05,0.979836124121133,0.00016598877071336804,0.0029021904762274882,7.842892792562941e-07,8.06604541822432e-05,0.0004354293130706989,0.0002716433552672557,1.9319472638354298e-08,7.064476294187346e-06,0.05450489159577276,0.9647473431974274,0.892183386490337,200,1,False,100,0.005000000000000002,0.0010000000000000002,8,0.9130233192012671,0.3221985501883848,1,False,0.5603728424053154,0.5603728424053154,0.5603728424053154,0.5549426801565188,0.5549426801565188,0.5549426801565188,,,
20260327_001755,physiochemical_protein,regression,A-HDMR-200,True,200,4,42,0.5474848895244275,402,6592.94,3.4005791266951926,2.221061494195926,0.6876668275111717,0.0027802976676727198,2.7715838304478828e-05,7.455582089892628e-05,0.9920565154217583,1.986415340512557e-05,0.004403518483153141,3.3174705490592545e-05,0.0003926487711263713,1.8961696427023885e-05,0.00017090516518420535,4.542407533443356e-07,2.1388035825640376e-05,0.05423095937088177,0.922608316356815,0.9634996931525412,200,6,False,30,0.9711973338468909,0.0750578849237942,76,0.12953742829229203,2.0,1,False,0.5547771156007926,0.551056155767407,0.551056155767407,0.5474848895244275,0.5474848895244275,0.5474848895244275,,,
20260327_001755,physiochemical_protein,regression,A-HDMR-200,True,200,5,42,0.5507877940997392,402,8086.49,3.444929196803539,2.2703688905399653,0.687388271643046,4.4143452991973583e-05,0.013550548219637136,3.2366994043740066e-08,0.9821548529915284,1.7325857746175874e-06,0.004228679589642388,4.962049660561612e-07,5.025059275029192e-09,8.583793262499138e-08,4.3259673002316216e-07,1.3410098365541183e-05,5.581030377948825e-06,0.02540757510268968,0.9075623486605812,0.9864857479594352,200,1,False,2,1.5819779831359195,100.00000000000004,48,0.16966927107970978,0.0001,1,False,0.5664267062592858,0.5507877940997392,0.5507877940997392,0.5507877940997392,0.5507877940997392,0.5507877940997392,,,
20260327_001755,physiochemical_protein,regression,A-HDMR-200,True,200,6,42,0.5499254665245144,302,6183.28,3.4306110207700304,2.262679205293523,0.6852919972061069,0.024340873972980192,1.38602465220416e-05,6.303183096149734e-05,0.9723886258068615,2.263651562374399e-05,0.0026804137799476286,5.97129504721518e-06,0.00033407567698981244,1.3373392919813751e-06,3.266836360500535e-05,8.753178392923046e-07,0.00011562985433002801,0.030623023840109148,0.8970600240671143,0.7296181159005535,200,2,False,10,2.0,100.00000000000004,10,0.295976730454732,0.0001,1,False,0.5556669710505444,0.5551857540024053,0.5551857540024053,0.553824003173127,0.553824003173127,0.553824003173127,,,
20260327_001755,physiochemical_protein,regression,A-HDMR-200,True,200,7,42,0.543062056597386,302,5372.99,3.3975999023727788,2.256367917621823,0.6971995236652573,0.008750767824491183,5.304141677200755e-06,7.0913932453078486e-06,0.9877912106838441,5.245929942695625e-06,0.003135844024958797,0.0001166954307220813,4.780376431682212e-05,3.979134704649247e-05,4.2671437769845566e-05,4.380824422360854e-05,1.376577776182965e-05,0.06039641465220283,0.818243082475764,1.0,200,5,False,100,0.9183852752528989,0.0034853361548055762,8,0.0001,1.683694536151915,1,False,0.5455523777131542,0.543062056597386,0.543062056597386,0.543062056597386,0.543062056597386,0.543062056597386,,,
20260327_001755,physiochemical_protein,regression,A-HDMR-200,True,200,8,42,0.557125001156347,302,5687.69,3.3230339991432616,2.188548335638896,0.7030904243065388,0.00992004549378265,9.092937265323335e-05,8.228057692402322e-05,0.985964102109907,2.8880506600055923e-05,0.0034796593794667765,3.793268383797642e-05,0.0001757023778450135,7.435117278163681e-06,0.0001348527115378181,1.9211768452692476e-05,5.896790171460364e-05,0.05061357642057638,1.0,0.9669400090113227,187,1,False,100,0.6808220213943683,0.3545622938541685,8,0.0001,0.0001,1,False,0.5724256666783647,0.5647674305964453,0.5647674305964453,0.557125001156347,0.557125001156347,0.557125001156347,,,
20260327_001755,physiochemical_protein,regression,A-HDMR-600,True,600,1,42,0.5560688214889241,602,11186.89,3.3585338080256633,2.2054972326736912,0.6983278569092395,0.00840979539898887,3.832918398208908e-07,3.4146840108044665e-06,0.9896720611734926,3.470652993878573e-06,0.001835281473189593,1.0467923148391715e-05,3.8695756821050456e-07,2.757733504419613e-05,1.665186629456804e-05,1.0925664556236296e-08,2.049831776434512e-05,0.045917409034788095,0.9856794771139682,0.9750740630613861,200,11,False,3,2.0,28.509383529271293,100,0.10186060934013393,1.3913178052433048,1,False,0.5718092333908172,0.560736657895402,0.5568452993722416,0.5568452993722416,0.5560688214889241,0.5560688214889241,,,
20260327_001755,physiochemical_protein,regression,A-HDMR-600,True,600,2,42,0.5646925677782448,602,11594.91,3.402811703020546,2.2307087370394156,0.6936868368282496,0.11141403446924136,2.243643375097977e-06,6.0404580616695645e-05,0.8872363529785541,2.137482685053156e-05,0.0011013875924722506,6.843312709317863e-06,1.4853513884042761e-05,4.893525750856079e-05,4.2354844372737394e-05,4.862757330307476e-05,2.587407112118944e-06,0.026798889093626183,0.9236866402876012,0.8164555609716544,200,1,False,31,2.0,0.9790689500045467,77,0.14721935439697703,0.21405692546236288,1,False,0.5702813208078528,0.5702813208078528,0.5702813208078528,0.5656369890020865,0.5656369890020865,0.5656369890020865,,,
20260327_001755,physiochemical_protein,regression,A-HDMR-600,True,600,3,42,0.5553940909326216,602,11818.86,3.308343229175922,2.1784909959919365,0.7001259385354066,0.0030616214751215385,1.5643522118463423e-05,2.9081535597006255e-05,0.9965678712130336,3.325398973923783e-05,0.00023593961077995228,6.704019574420483e-06,6.407492757514267e-06,5.970029431143741e-06,1.0279735855575498e-06,3.377005761440582e-05,2.709080647121531e-06,0.054584238005760434,0.9293923358974753,1.0,200,1,False,5,0.005000000000000002,0.00288805084580701,79,0.0001,2.0,1,False,0.5772175896213236,0.5635454505233545,0.558204952393172,0.5553940909326216,0.5553940909326216,0.5553940909326216,,,
20260327_001755,physiochemical_protein,regression,A-HDMR-600,True,600,4,42,0.5484332908734197,602,12056.76,3.397284280073197,2.221737241444863,0.6882717782054677,0.0030107214607961994,2.1861930769560344e-06,2.6606466801138255e-06,0.9954148719347802,2.4603836535552744e-05,0.0013840222134410619,5.236946517863919e-06,6.651444118426049e-07,1.1963188154709407e-05,7.38988192415283e-07,7.227654785132683e-06,0.00013510179262811437,0.050198140495018265,0.7235221556442126,1.0,200,2,False,3,0.09589102765118841,30.95396079026809,100,1.0,1.7822488089336082,1,False,0.5540370231828503,0.5540370231828503,0.5515244115683297,0.5484332908734197,0.5484332908734197,0.5484332908734197,,,
20260327_001755,physiochemical_protein,regression,A-HDMR-600,True,600,5,42,0.5548174059965802,1003,15484.26,3.479827647813107,2.3171801049032137,0.6810224371067177,0.0015681713553691431,5.178140933348295e-07,1.3044996652390699e-06,0.998092582154091,4.014981628067773e-08,0.00032426194564682837,2.3745639508706203e-06,1.5590397136430767e-06,2.0357668710196434e-06,9.56332459630299e-08,6.7927311566443466e-06,2.6434638015450485e-07,0.0521516977434014,0.92210654843089,0.702077882188501,200,3,False,2,0.009192924857032206,5.117606891773521,10,0.6136356578958834,1.9846500290028257,1,False,0.5777344132585059,0.5564230136045905,0.5564230136045905,0.5564230136045905,0.5552341175839983,0.5552341175839983,,,
20260327_001755,physiochemical_protein,regression,A-HDMR-600,True,600,6,42,0.5529931897104174,602,11684.52,3.4674566327226177,2.3003687534174206,0.6784956109445233,0.027131285704514497,1.5627010210267027e-05,2.458088095374818e-07,0.9701086664395522,1.9322881756682405e-06,0.002685846258105931,5.507675553535603e-06,3.394762032293376e-05,7.4395926926544025e-06,1.3522083312974201e-08,8.097401099267197e-06,1.3906788803873464e-06,0.043552403280788035,0.9032893203021942,0.873822203260631,200,5,False,3,2.0,100.00000000000004,79,0.5666692081269857,1.8379681708186966,1,False,0.5575880846826164,0.5575880846826164,0.5575880846826164,0.5536734418183669,0.5536734418183669,0.5529931897104174,,,
20260327_001755,physiochemical_protein,regression,A-HDMR-600,True,600,7,42,0.5414171688039779,602,11733.52,3.3494993154768737,2.2006127253923085,0.7057124633239792,0.05093351738519848,2.8497671893105232e-06,1.605204459623764e-05,0.9483708700127996,1.3980458743321262e-06,0.0004173225535884664,3.0187925632392824e-05,0.00015063922498304873,2.7707616042340845e-05,1.592663382539649e-05,3.0254884378434446e-05,3.2739058917579433e-06,0.03391542824048366,0.9588951468276778,0.8570800444302138,158,2,False,3,2.0,1.5466900004813988,8,0.0001,1.8136156755834558,1,False,0.5600297628389227,0.5493601192718355,0.5435827887386024,0.5420952793706927,0.5414171688039779,0.5414171688039779,,,
20260327_001755,physiochemical_protein,regression,A-HDMR-600,True,600,8,42,0.5571801120285698,602,11689.18,3.2786419794449575,2.1971393171800977,0.710970197986675,0.026447830823959347,1.00387619766655e-05,1.5360864977915393e-07,0.971767114969839,1.4819912934917304e-06,0.0017470672293182377,1.5154083599708441e-07,5.181942595272335e-06,1.7364072479189178e-09,5.154963180445849e-06,1.5778852725908074e-05,4.357921869399819e-08,0.03784350100429019,0.893148053106352,0.8790607826867082,200,5,False,3,0.010066679389882505,0.018096216486615913,20,1.0,1.117264255100577,1,False,0.5598616411692339,0.5598616411692339,0.5598616411692339,0.5571801120285698,0.5571801120285698,0.5571801120285698,,,
20260327_001755,qsar-biodeg,classification,HDMR-200,False,200,1,42,0.21142535799424136,201,127.08,,,,0.04859987895400217,0.012913920976903965,0.0033561533587402126,0.6044778931270113,0.2028243078643339,0.040496617102106315,0.0076219955003300295,0.011160140039081397,0.03427718581193451,0.0015798076904981677,0.026499798407065643,0.0061923011679925425,0.053241813059538026,0.7390397506080979,1.0,200,1,True,2,2.0,6.197888912326538,19,0.0001,2.0,1,False,0.21759589431764295,0.21759589431764295,0.21726606315339858,0.21142535799424136,0.21142535799424136,0.21142535799424136,0.9432950191570882,0.8712121212121212,0.32409178706714986
20260327_001755,qsar-biodeg,classification,HDMR-200,False,200,2,42,0.34397297478426325,201,71.53,,,,0.016877904364331314,0.012561357066125954,0.08068669387773345,0.13120982416861765,0.5407151927824516,0.0835943328890955,0.03463883720592594,0.004754244825030686,0.0008235731740331657,0.030838436487771705,0.036009253854172245,0.027290349304710703,0.033017012499114526,0.686625831020357,1.0,20,1,False,17,0.22371928887627582,100.00000000000004,100,0.0001,0.7075668623020689,1,False,0.34971502228697143,0.34397297478426325,0.34397297478426325,0.34397297478426325,0.34397297478426325,0.34397297478426325,0.935632183908046,0.8636363636363636,0.33443920020322887
20260327_001755,qsar-biodeg,classification,HDMR-200,False,200,3,42,0.24153837068656892,201,138.37,,,,0.04913289607832335,0.0010952331496921356,0.03882007710602245,0.23930868933417418,0.3503165488389994,0.11856381491329211,0.000398659949026587,0.04714682760113995,0.02776833018770403,0.021067574157015524,0.03157390725310657,0.07480744143150361,0.07347638246635833,0.8537060494336809,0.8748423955743522,200,1,True,31,0.11287522575084018,0.025236245791246774,8,0.0001,0.0001,1,False,0.2523377114177946,0.2523377114177946,0.24309129352134473,0.24309129352134473,0.24153837068656892,0.24153837068656892,0.9060025542784164,0.8560606060606061,0.3645737600318997
20260327_001755,qsar-biodeg,classification,HDMR-200,False,200,4,42,0.2809232047504571,201,75.0,,,,0.022165547919606014,0.013136103099142276,0.010082842775630457,0.7324178895826149,0.1470836790213098,0.01796882919625528,0.00750713868782979,0.0029494149912960644,0.012312473231493357,0.006480215778790314,0.012638806233204899,0.015257059482826676,0.03699942233465662,0.8443237415602203,0.8050319775165462,200,7,True,2,2.0,100.00000000000004,100,0.0001,0.8313846303867629,1,False,0.2954178475634504,0.29426077316541155,0.2893614694291477,0.2809232047504571,0.2809232047504571,0.2809232047504571,0.9328512396694215,0.8712121212121212,0.3079556252302618
20260327_001755,qsar-biodeg,classification,HDMR-200,False,200,5,42,0.2154210258104084,201,111.51,,,,0.018779380313826876,0.0008784788189053216,0.013808729490359281,0.521775637260849,0.3681244522123617,0.0016050154863698199,0.0032084437462448685,0.000604175721589679,0.019903823839675212,0.002314093765693828,0.03990624607862352,0.009091523265500893,0.10000000000000002,0.6957450178757223,0.9285635237371482,200,1,False,2,0.254401793132162,0.007500034204989506,24,0.0001,0.0001,1,False,0.23732180361334543,0.23217781778767274,0.2298794068257117,0.2154210258104084,0.2154210258104084,0.2154210258104084,0.9075413223140495,0.8712121212121212,0.35888325173819263
20260327_001755,qsar-biodeg,classification,HDMR-200,False,200,6,42,0.26722395597292553,201,107.47,,,,0.01337452450511502,0.016935171157839417,0.00485091936433181,0.6131819320135939,0.28496056111614465,0.04075873772807231,0.006931650114835618,0.0006760995959190659,0.005234143323676683,0.005959166311200942,0.00500633195155018,0.0021307628177203975,0.10000000000000002,1.0,0.8951084438672249,26,3,False,2,2.0,0.0010000000000000002,100,0.6490609401633105,1.4362391516495574,1,False,0.27946656693963234,0.2744737101687578,0.2744737101687578,0.27016345365915106,0.27016345365915106,0.26722395597292553,0.9201962809917356,0.8787878787878788,0.33052721744400204
20260327_001755,qsar-biodeg,classification,HDMR-200,False,200,7,42,0.26461820638615385,201,116.82,,,,0.0440006749899242,0.004972871758537774,0.029531994664833975,0.28705973917495686,0.45260858923583647,0.07044582385913302,0.006546875210519189,0.011546944530695616,0.018829236754989286,0.008228207345231645,0.03162124567130376,0.03460779680403822,0.05302911610380191,0.4,1.0,200,1,True,100,0.005000000000000002,0.004178801215019106,8,0.2525251083085446,0.5530246785744513,1,False,0.28389678490432113,0.28007347213164424,0.26461820638615385,0.26461820638615385,0.26461820638615385,0.26461820638615385,0.9561128526645769,0.916030534351145,0.25973581618226443
20260327_001755,qsar-biodeg,classification,HDMR-200,False,200,8,42,0.30451659298512523,201,81.78,,,,0.03982962309426222,0.02764049166487,0.07840912923305399,0.3210280507524103,0.3196793813787645,0.06619173252379952,0.043101145662183336,0.02020934084335705,0.02165968528874422,0.04777851138476873,0.00622417667134485,0.008248731502441271,0.0385338823113357,0.6672323659534906,0.8933015751465836,8,1,True,2,0.02938306798970192,100.00000000000004,40,0.0001,0.0001,1,False,0.3213835859352648,0.32065908085645917,0.3115962579990179,0.30451659298512523,0.30451659298512523,0.30451659298512523,0.9331243469174504,0.9007633587786259,0.3000686851439691
20260327_001755,qsar-biodeg,classification,A-HDMR-200,True,200,1,42,0.20796041668015966,402,561.08,,,,0.0001522376311909497,0.0007784445870509779,1.9919038693644564e-07,0.9080216497754887,0.060358835146747086,0.029727127110790997,0.00014848997190696094,0.00042734907621026666,5.225088870651321e-05,0.00021990371028619135,2.0173894595497757e-07,0.00011331117228835241,0.007217075471924608,0.8951803025339983,0.9490048057455557,154,4,True,29,0.011740112984234814,1.2156574172903154,76,0.861523449033298,0.0001,1,False,0.22053217689684776,0.22053217689684776,0.20796041668015966,0.20796041668015966,0.20796041668015966,0.20796041668015966,0.9384418901660281,0.8712121212121212,0.32752074329892217
20260327_001755,qsar-biodeg,classification,A-HDMR-200,True,200,2,42,0.3437249695325379,402,284.22,,,,9.46007446650191e-06,5.9758176191751604e-05,9.528190142105268e-05,0.7535140068051948,0.23654831354313594,0.009723828181016778,1.245263010885437e-05,6.420428776656828e-06,2.1454433250034097e-05,5.371731538403419e-06,4.167143498350884e-07,3.235380549643351e-06,0.0066312445104017605,0.4,0.8824375659359602,19,12,False,9,0.06575929020921108,0.20074241856489575,72,0.09625765089690319,1.371514854782549,1,False,0.3548370149828827,0.35124288500137224,0.3461634468674356,0.3437249695325379,0.3437249695325379,0.3437249695325379,0.9379310344827586,0.8560606060606061,0.3162086235517646
20260327_001755,qsar-biodeg,classification,A-HDMR-200,True,200,3,42,0.2323985622154791,302,158.71,,,,0.29726846984660454,0.0029045612774128843,0.0005993097676690821,4.9546087360094464e-06,0.39680577244666954,0.2984462973815942,0.00015353177718990693,0.00013507387152236197,0.000305500808064559,4.824449310042177e-05,1.701760880605382e-05,0.0033112661126305045,0.10000000000000002,0.4,0.9197379278516234,15,1,True,2,2.0,100.00000000000004,86,0.0001,1.3759198317569876,1,False,0.24954992541873378,0.24836718272971503,0.2437054994699598,0.24083441578983794,0.23684730289650896,0.23684730289650896,0.9266922094508301,0.8333333333333334,0.34025415446425683
