run_id,dataset,task,method,adaptive,total_evals,fold,seed,best_val,n_evals,duration_sec,rmse,mae,r2,sens_learning_rate,sens_max_depth,sens_min_child_weight,sens_subsample,sens_colsample_bylevel,sens_colsample_bynode,sens_reg_alpha,sens_reg_lambda,sens_grow_policy,sens_max_leaves,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bylevel,param_colsample_bynode,param_reg_alpha,param_reg_lambda,param_grow_policy,param_max_leaves,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200
20260307_134501,QSAR_fish_toxicity,regression,A-HDMR-200,True,200,4,42,0.5612920160775281,202,118.39,1.0487938479729577,0.7059660665292655,0.5329896857271725,0.12090280217245235,0.04109822988728483,0.06227637682065876,0.043335052510214564,0.1331590264957404,0.07017081648190139,0.41471707768333016,0.03261963634285319,0.06289989003303748,0.018821091572526743,0.07158762461729702,6,0.7211248374646212,0.7848899622699435,0.9916734706686157,0.8183305656109461,0.0005542382664798223,0.12386158515380395,lossguide,733,0.5762830388354983,0.5692006365331661,0.5692006365331661,0.5612920160775281,0.5612920160775281,0.5612920160775281
20260307_134501,QSAR_fish_toxicity,regression,A-HDMR-200,True,200,5,42,0.5608555587495597,202,90.64,0.7547808009468284,0.565048987489886,0.6139121606841885,0.12225430088550043,0.0029729344154434626,0.02503436216475417,0.4641479760590908,0.1045917232564397,0.0829358431618231,0.02742914671426943,0.06619246635495271,0.051915887465832714,0.052525359521893404,0.029604249968301844,6,0.05121698235459565,0.6,0.6,0.7218364041839851,0.930833485702925,3.899108090737066,depthwise,136,0.5730577558211613,0.5653503568404229,0.5608555587495597,0.5608555587495597,0.5608555587495597,0.5608555587495597
20260307_134501,QSAR_fish_toxicity,regression,A-HDMR-200,True,200,6,42,0.5863714297788968,202,93.42,0.8395409302602627,0.6156911603708183,0.6106676043901902,0.013510855422525616,0.06041757322461035,0.15604453139103788,0.05028534994168044,0.016061215011985076,0.0421452294757388,0.10462620828410334,0.2516066436064846,0.04810233612614035,0.2572000575156936,0.04668008487473066,4,3.254609370132341,0.7089948253839632,0.7274469168376824,0.7365052344753943,4.875187475643869,2.984755714249638,lossguide,9,0.6024554757960419,0.5999457097392104,0.5981621342950896,0.5907215799938994,0.5863714297788968,0.5863714297788968
20260307_134501,QSAR_fish_toxicity,regression,A-HDMR-200,True,200,7,42,0.6476921436067141,202,124.92,0.9144934593290815,0.6514702044124098,0.585868644733218,0.15228178044799878,0.23925446697569974,0.03131584370683255,0.25947907116160074,0.04291787124049187,0.0015620151531968286,0.05788245822818732,0.027819808305599113,0.062223007770379174,0.12526367701001398,0.05805832964148837,8,0.020163842554048163,0.859431405052926,0.7025143093220317,0.6047187776857045,1.6687713892845497,3.181729473694017,depthwise,187,0.653908051995396,0.6487239960963246,0.6487239960963246,0.6487239960963246,0.6487239960963246,0.6476921436067141
20260307_134501,QSAR_fish_toxicity,regression,A-HDMR-200,True,200,8,42,0.5167301111997279,202,168.85,0.9470122178869499,0.6783428120908485,0.6063154737893901,0.0768043346864727,0.15585806987602852,0.05388673528395852,0.25976197976964976,0.22192435310275813,0.06875984696011224,0.04896380331612483,0.0495234894781187,0.03670644229758947,0.027810945229187083,0.01009477082108718,6,0.013073747269830413,0.8,0.8,0.6286665094946678,1.8885338364240845,1.8560408999598264,lossguide,153,0.5373475014846409,0.5205862698911161,0.5167301111997279,0.5167301111997279,0.5167301111997279,0.5167301111997279
20260307_134501,QSAR_fish_toxicity,regression,A-HDMR-600,True,600,1,42,0.6411977591291949,603,290.9,0.9540610716027422,0.6660195607386138,0.6041121460731578,0.02209158274944467,0.1008283080542823,0.02405532880801842,0.446712716750082,0.020098933656086115,0.020464865344969958,0.1825200588510773,0.018579962105204288,0.03137863367801092,0.13326961000282395,0.09999999705352895,6,0.003041718674620386,0.8,0.9999999947659152,0.8409563143859018,2.745124846942638,3.116226059981159,lossguide,71,0.6509377772934924,0.6461243370722249,0.6461243370722249,0.6461243370722249,0.6415346539488129,0.6415346539488129
20260307_134501,QSAR_fish_toxicity,regression,A-HDMR-600,True,600,2,42,0.5204336581392232,603,206.88,0.900527404432454,0.6606417822754175,0.678604358211095,0.031689934157997396,0.1204564024545776,0.063003217968257,0.04400269507376274,0.03054039486284159,0.0339739086582227,0.18984431480996697,0.011000187296516929,0.01047334742402798,0.4650155972938291,0.01374484458102114,8,0.01692431215869559,0.9799999980931994,0.7004582500244767,0.707121482967804,2.450180984402646,4.7500049636117865,lossguide,145,0.525702339352814,0.5222029107823161,0.5204336581392232,0.5204336581392232,0.5204336581392232,0.5204336581392232
20260307_134501,QSAR_fish_toxicity,regression,A-HDMR-600,True,600,3,42,0.46224804163183997,603,290.44,0.8206781856257301,0.6020297432113112,0.6849415667908891,0.0061780998276441575,0.17311084921293074,0.01899938124177958,0.03220726414356886,0.057167388225522454,0.0011924388598250038,0.4634722857208441,0.0525206128782241,0.026853549776488708,0.16829813011317238,0.026188924109267885,6,0.09146214162049218,0.7324300605654419,0.9700677973694044,0.8723034725323335,0.47509050000000014,0.3358013786473379,lossguide,192,0.5024803442061185,0.479284666450861,0.4729815179402594,0.4729815179402594,0.4729815179402594,0.47205720662972844
20260307_134501,QSAR_fish_toxicity,regression,A-HDMR-600,True,600,4,42,0.5599696766097473,603,330.66,0.9638595581053312,0.6431280204722314,0.6055665604068778,0.10910408162143277,0.11121993043583744,0.03618347940727923,0.027715513158748793,0.05323867181871661,0.06286838666554584,0.46628531007848184,0.05430185640013174,0.05716449870185691,0.021918271711968744,0.0860891636965536,6,0.014318782288751197,0.7404479258550225,0.8620232037797491,0.947795757805807,0.25009499999999996,1.5910811071688142,depthwise,50,0.5762830388354983,0.5692006365331661,0.5692006365331661,0.5612920160775281,0.5612920160775281,0.5612920160775281
20260307_134501,QSAR_fish_toxicity,regression,A-HDMR-600,True,600,5,42,0.5586779229716461,603,302.61,0.7709399488625301,0.5797613219877258,0.597203642236608,0.013325911938348289,0.04185176551054509,0.008033536735386386,0.3534406031385302,0.19998366279223884,0.07836491880632729,0.2051895410349152,0.04735332857670134,0.004611099179923759,0.047845632287083675,0.023620579731701015,4,0.01937962960889817,0.602095182279561,0.8,0.6021656958098226,0.1890291084086418,3.505415705637916,depthwise,60,0.5730577558211613,0.5653503568404229,0.5608555587495597,0.5608555587495597,0.5608555587495597,0.5608555587495597
20260307_134501,QSAR_fish_toxicity,regression,A-HDMR-600,True,600,6,42,0.5903087397984516,603,291.75,0.8355123716532687,0.6049176352509354,0.6143950825800412,0.03098170305239624,0.11369742044697868,0.06756791330997343,0.09132121188655527,0.14482651705799576,0.013069139900717477,0.08023683157015228,0.026503615030577785,0.06833475074511745,0.3634608969995356,0.008634857554943455,9,4.999999775423741,0.6862208425560166,0.6712464057931519,0.6565289587157985,4.999999958291037,1.8132605206843144,depthwise,91,0.6024554757960419,0.5999457097392104,0.5981621342950896,0.5907215799938994,0.5906207940334446,0.5903087397984516
20260307_134501,QSAR_fish_toxicity,regression,A-HDMR-600,True,600,7,42,0.6405926571437188,603,408.43,0.9222405396756617,0.6654950904002231,0.578822343077753,0.06128268777721517,0.12650724222696794,0.011316864484139289,0.16863550177966063,0.0633633692431531,0.056237346313322695,0.12232198137611207,0.022212227347574828,0.014802556610830126,0.3533202228410241,0.09999999806538659,7,0.17064305946827704,0.8472530195169612,0.7114222130252923,0.6132237042940534,1.6987142450294148,2.5000500000000003,depthwise,55,0.653908051995396,0.6487239960963246,0.6487239960963246,0.6487239960963246,0.6405926571437188,0.6405926571437188
20260307_134501,QSAR_fish_toxicity,regression,A-HDMR-600,True,600,8,42,0.5167301111997279,603,455.53,0.9447802002559518,0.6794507553134345,0.6081690407616543,0.013377159546741405,0.026096431576653183,0.03940805082523704,0.2754106444012885,0.30467082342428353,0.14367442223808333,0.07549936996715804,0.03932391227727718,0.029545671405041996,0.05299351433823588,0.03671473756013661,6,0.004485391698837677,0.6751444927511333,0.6252583768683884,0.6244568271858951,3.1050795554420567,4.811102459499945,lossguide,10,0.5373475014846409,0.5205862698911161,0.5167301111997279,0.5167301111997279,0.5167301111997279,0.5167301111997279
20260307_134501,concrete_compressive_strength,regression,HDMR-200,False,200,1,42,0.2287132263722353,201,503.51,4.012097752333584,2.8166141959142053,0.9404761299051452,0.024089652883750777,0.021997729282704586,0.006148625450737164,0.05033421006234904,0.024478327487616483,0.014350521025824627,0.7704696283187006,0.003876029905304365,0.0033394747731141866,0.08091580080989799,0.010174961407477943,10,0.056453593125548165,0.8433413319608465,0.801304330759518,0.7027998583818826,0.05434467494859372,3.1429741944401197,lossguide,91,0.24518053055323308,0.24518053055323308,0.2367548670766182,0.2287132263722353,0.2287132263722353,0.2287132263722353
20260307_134501,concrete_compressive_strength,regression,HDMR-200,False,200,2,42,0.2765387105874787,201,394.73,3.5037064336619563,2.3725489607941377,0.9534455829492311,0.008286531151474635,0.0026267387988582547,0.006282196997217152,0.01793627664292285,0.006431981295734947,0.020072585814102765,0.8720692603863535,0.009439520108016857,0.012101225221120527,0.0447536835841987,0.014590134030465768,4,0.0010000000000000002,0.8590622575162826,0.6712619917294435,0.8226053813328706,0.0001,1.2280812569096122,lossguide,91,0.2826544204669637,0.2808961571346531,0.2808961571346531,0.2765387105874787,0.2765387105874787,0.2765387105874787
20260307_134501,concrete_compressive_strength,regression,HDMR-200,False,200,3,42,0.23770102089785303,201,386.4,4.921658325473889,2.7411866071003654,0.9168228272388128,0.0062780119003928575,0.05818443821251947,0.02517171899375689,0.029040823502958734,0.0006787139188864114,0.06357303671362868,0.7685614938960091,0.013178009636969574,0.016903887250382325,0.018429865974495738,0.023787794532210627,7,0.07071067811865474,0.9224615743043699,0.8,0.7065580277533429,0.0001,0.0001,lossguide,39,0.25432921172107714,0.24956720763870693,0.24579536530230425,0.23770102089785303,0.23770102089785303,0.23770102089785303
20260307_134501,concrete_compressive_strength,regression,HDMR-200,False,200,4,42,0.2428185618481044,201,583.85,3.6357400924822536,2.468721353739041,0.9448711206508157,0.03630844095643793,0.04307713778637953,0.030711494085551943,0.08190613886763935,0.024431531760966005,0.029142305586879625,0.7037906580436191,0.005692616129712667,0.020642115125916467,0.024297561656897178,0.03981956994782683,4,0.0035527383300883726,0.8029082742990186,0.8056899878789467,0.7521125044019792,0.0001,2.5000500000000003,lossguide,8,0.25967678680070977,0.25840282669722897,0.25399942450091556,0.2428185618481044,0.2428185618481044,0.2428185618481044
20260307_134501,concrete_compressive_strength,regression,HDMR-200,False,200,5,42,0.3267445180634291,201,288.54,4.328362698839094,2.94294008966706,0.9388488710665601,0.03888950195254834,0.015980332733881834,0.001001694200134442,0.07812072790501988,0.033966734413746175,0.039292738404840606,0.7136483689990909,0.05237259364983434,0.02153117704643858,0.005196130694464803,0.03506864358137729,5,0.372124116782823,0.6049752327406578,0.6638308186369093,0.7689612130554171,1.1934099515378307,3.8458681963824173,lossguide,43,0.3413431849537486,0.3375144809333588,0.3267445180634291,0.3267445180634291,0.3267445180634291,0.3267445180634291
20260307_134501,concrete_compressive_strength,regression,HDMR-200,False,200,6,42,0.2719770776314885,201,382.57,3.8830450575416133,2.793125839662667,0.9466681463880902,0.025438810403840745,0.005589785492542677,0.022079561944847535,0.048121508873171806,0.05492766587731757,0.012645502667544785,0.7880030105789262,0.0026360437963849027,0.0034506409745082567,0.0371074693909155,0.011825090443304074,4,0.011272895856681972,0.8,0.6,0.8895285127831096,0.0001,0.0001,depthwise,226,0.28385445968880146,0.2791186992557265,0.2743877614570982,0.2729271210759107,0.2719770776314885,0.2719770776314885
20260307_134501,concrete_compressive_strength,regression,HDMR-200,False,200,7,42,0.3051269724420605,201,452.67,3.878097907388134,2.607729486597335,0.9378020182531714,0.021977034664243937,0.02422754634235499,0.036142877880395385,0.0227095351476519,0.006851643712171286,0.025661600968067005,0.8202647825589187,0.021369752927174357,0.01231739821728287,0.008477827581739494,0.025303789123291037,5,0.004481650872271427,0.7547604122490157,0.6665087441090777,0.6860307087669891,0.0001,2.9799514400795406,depthwise,91,0.32687883714336724,0.31533059881783265,0.3051269724420605,0.3051269724420605,0.3051269724420605,0.3051269724420605
20260307_134501,concrete_compressive_strength,regression,HDMR-200,False,200,8,42,0.23255029411892023,201,513.86,4.5971713796035445,2.834760521616098,0.9360207212230647,0.023966540847602663,0.02568328820725999,0.043627012797939665,0.09009427824386884,0.0032363478773163386,0.0032284517264241624,0.7601189697339095,0.02374593943044354,0.01658745542147353,0.00971171571376175,0.04197004757169775,8,0.08581810301042202,0.7455703390661061,0.896918872153383,0.9666187442083721,0.5045205108703826,4.184824331268192,depthwise,18,0.24372790053789362,0.23344362305001093,0.23344362305001093,0.23255029411892023,0.23255029411892023,0.23255029411892023
20260307_134501,concrete_compressive_strength,regression,A-HDMR-200,True,200,1,42,0.2287132263722353,202,486.51,3.604897501773727,2.527767236136626,0.9519455080110863,0.0062915111790959035,0.01725558103824188,0.04287427446900353,0.0487934300165247,0.03891434402113639,0.0246802203756794,0.6464772619620773,0.013576444189552225,0.029617788470510012,0.13151914427817885,0.010556262099358749,6,0.13875005439538352,0.8453266309757336,0.7777296954376984,0.7345468298976217,0.0001,1.0826752970912343,lossguide,8,0.24518053055323308,0.24518053055323308,0.2367548670766182,0.2287132263722353,0.2287132263722353,0.2287132263722353
20260307_134501,concrete_compressive_strength,regression,A-HDMR-200,True,200,2,42,0.2765387105874787,202,403.77,3.467406715874949,2.34061082210998,0.9544052284955629,0.02227954289595,0.023513849587594976,0.004306199947975979,0.02513963060191318,0.04137324525869451,0.0425696895429925,0.7653238141078321,0.017825317099230794,0.005451182114565683,0.052217528843250476,0.01106928721278249,4,0.0017934510426023517,0.8551279575505092,0.856292389336635,0.847840525287834,0.0001,3.3016983290747475,lossguide,660,0.2826544204669637,0.2808961571346531,0.2808961571346531,0.2765387105874787,0.2765387105874787,0.2765387105874787
20260307_134501,concrete_compressive_strength,regression,A-HDMR-200,True,200,3,42,0.23764762855313004,202,381.07,4.852592206835454,2.6253427944238847,0.9191409143391104,0.0248917313358514,0.06131904571864001,0.02251079916343388,0.06759740261721686,0.02049772387141205,0.08497562611317196,0.6650296782455231,0.013012172953492693,0.023350734654029214,0.016815085327229074,0.03224299136294302,7,0.23067501436690066,0.9208105832112049,0.9888938806305491,0.6993897270921798,0.021642042183704704,1.064636977324918,lossguide,36,0.25432921172107714,0.24956720763870693,0.24579536530230425,0.23770102089785303,0.23764762855313004,0.23764762855313004
20260307_134501,concrete_compressive_strength,regression,A-HDMR-200,True,200,4,42,0.2428185618481044,202,590.93,3.4778920886697016,2.164970863370811,0.9495541190079649,0.0731093054380571,0.07132735515339782,0.007595600929050742,0.12083612716217992,0.01980401389419638,0.09112549902989119,0.5569421875381294,0.016417561904515744,0.01881301592672664,0.024029333023855036,0.017157104761921532,7,0.004556002659131387,0.8376299173984452,0.791643334334801,0.7888348863355207,0.0001,3.4133371353859427,lossguide,626,0.25967678680070977,0.25840282669722897,0.25399942450091556,0.2428185618481044,0.2428185618481044,0.2428185618481044
20260307_134501,concrete_compressive_strength,regression,A-HDMR-200,True,200,5,42,0.3267445180634291,202,282.21,4.401056320264021,2.9443433667623315,0.9367775909644445,0.04585147570009446,0.11402458487791137,0.005094468756168841,0.01907716418859326,0.02817354660396007,0.03159888272822928,0.6811490857686803,0.014129609932091992,0.028269150314282048,0.03263203112998851,0.04043233084297369,5,0.0015759912983717478,0.665273855448923,0.6987452071208446,0.7678452884863163,1.5674320033410118,3.8297957055625766,depthwise,9,0.3413431849537486,0.3375144809333588,0.3267445180634291,0.3267445180634291,0.3267445180634291,0.3267445180634291
20260307_134501,concrete_compressive_strength,regression,A-HDMR-200,True,200,6,42,0.2729271210759107,202,384.09,3.760503421439574,2.731242625053984,0.9499811393807058,0.0029271637761072713,0.009874291581061297,0.06859052225823406,0.10429975671013375,0.04593343040497374,0.017255049088809277,0.604633160716137,0.00376056948478923,0.02378051923938974,0.11894553674036469,0.01109905674866003,6,0.01822462032300635,0.8916553986469538,0.6,0.8576558076669789,0.0001,3.5413835981629793,depthwise,650,0.28385445968880146,0.2791186992557265,0.2743877614570982,0.2729271210759107,0.2729271210759107,0.2729271210759107
20260307_134501,concrete_compressive_strength,regression,A-HDMR-200,True,200,7,42,0.3051269724420605,202,459.63,4.06176654736044,2.8199050687106086,0.9317710526327204,0.04453448336317564,0.019564076125756936,0.05197600579208687,0.04659458375242329,0.010141229884305858,0.008372648050351662,0.7329641488197066,0.03588736205704183,0.03744654685779749,0.01251891529735393,0.03747818298118655,5,0.005505347588933921,0.8111579593484297,0.6,0.6791027382180994,0.0001,2.914229380229341,depthwise,1024,0.32687883714336724,0.31533059881783265,0.3051269724420605,0.3051269724420605,0.3051269724420605,0.3051269724420605
20260307_134501,concrete_compressive_strength,regression,A-HDMR-200,True,200,8,42,0.23075660531777623,202,519.89,4.518497169744845,2.722128237418409,0.9381918164223881,0.013789324737949535,0.03052659935164962,0.038804587469191784,0.039022891019465204,0.004929142125783044,0.04104336791544036,0.7900441667356515,0.009059525862343053,0.012556931693446299,0.020223463089079595,0.04325231138088451,8,0.06340652992885003,0.7325602344133143,0.8886486953282704,0.7015733174786205,0.0001,4.999999962577573,depthwise,15,0.24372790053789362,0.23344362305001093,0.23344362305001093,0.23255029411892023,0.23075660531777623,0.23075660531777623
20260307_134501,concrete_compressive_strength,regression,A-HDMR-600,True,600,1,42,0.22831822046154807,603,1568.26,3.8177604117888397,2.7900197329979473,0.9461028887052535,0.01180376352825338,0.008079079518350366,0.004257907078353813,0.15587975459098796,0.0058883598284174415,0.01647150382072491,0.722001945735712,0.0031264169024665567,0.0030940661147749048,0.06939720288195858,0.011794041504054479,5,0.01396818849586392,0.7487262824950236,0.7049958879393603,0.6098006032245132,0.47509050000000014,0.31294181659236503,depthwise,11,0.24518053055323308,0.24518053055323308,0.2367548670766182,0.2287132263722353,0.2287132263722353,0.2287132263722353
20260307_134501,concrete_compressive_strength,regression,A-HDMR-600,True,600,2,42,0.27558272324121713,603,1116.09,3.3504987059098976,2.2994277435412163,0.9574279679303284,0.012142327349735891,0.017458869651932624,0.011894276868674471,0.09875525498296121,0.009790481567378707,0.007557182486680444,0.7289681468926634,0.0037218412097015535,0.02825853790583084,0.08145308108444102,0.053267504062612,6,0.01883771707352604,0.7114023911505679,0.6550403092571797,0.6466386481218251,0.47509050000000014,1.22807887481917,lossguide,159,0.2826544204669637,0.2808961571346531,0.2808961571346531,0.2765387105874787,0.2765387105874787,0.2765387105874787
20260307_134501,concrete_compressive_strength,regression,A-HDMR-600,True,600,3,42,0.23770102089785303,603,1106.74,4.948482417175642,2.7349956607194676,0.9159136896717349,0.002829815625702788,0.015006356230957162,0.01809049777851761,0.05939663420971343,0.0021199517406040595,0.037226324269334025,0.806687540760923,0.02232276707101064,0.02640369506823595,0.009916417245001315,0.020536985837748968,8,0.009355289363142203,0.7664463757792231,0.7022765073550349,0.774184946579709,0.47509050000000014,0.47509050000000014,lossguide,234,0.25432921172107714,0.24956720763870693,0.24579536530230425,0.23770102089785303,0.23770102089785303,0.23770102089785303
20260307_134501,concrete_compressive_strength,regression,A-HDMR-600,True,600,4,42,0.2428185618481044,603,1418.38,3.704393965465701,2.4904940367955533,0.9427694602584036,0.0038896726436135932,0.03183917093588121,0.016167088361159567,0.043215163229982985,0.0450763543593096,0.01298796920257344,0.7363307519901932,0.017807565659784995,0.04363947493656116,0.049046788680940485,0.07517919287738863,4,0.01635362440614362,0.6913924413662564,0.9076796546626918,0.6324755858026231,0.0785363632755237,4.988650181893478,depthwise,444,0.25967678680070977,0.25840282669722897,0.25399942450091556,0.2428185618481044,0.2428185618481044,0.2428185618481044
20260307_134501,concrete_compressive_strength,regression,A-HDMR-600,True,600,5,42,0.3241391947328867,603,859.79,4.505231350561417,3.0030305579063783,0.9337491609500219,0.046138413826294675,0.058029673750969596,0.05831498310322366,0.027620347581670878,0.0687467685862135,0.04458487148446056,0.6410815325702585,0.018163239819536343,0.010406439476917856,0.026913729800454443,0.03345760213208215,6,0.019321237066717876,0.638,0.6015426084898984,0.7931227768932235,1.0545912337271377,4.525009481413945,lossguide,105,0.3413431849537486,0.3375144809333588,0.3267445180634291,0.3267445180634291,0.3267445180634291,0.3267445180634291
20260307_134501,concrete_compressive_strength,regression,A-HDMR-600,True,600,6,42,0.2719770776314885,603,1029.3,3.8830450575416133,2.793125839662667,0.9466681463880902,0.008439513568392256,0.0010673882070899394,0.006991752922200002,0.1442544378365533,0.041848507357169,0.018702229206955877,0.6849897429679778,0.0005657638182073805,0.02150895857741074,0.07163170553804374,0.011825090443304074,4,0.011272895856681972,0.8,0.6,0.8895285127831096,0.0001,0.0001,depthwise,226,0.28385445968880146,0.2791186992557265,0.2743877614570982,0.2729271210759107,0.2719770776314885,0.2719770776314885
